yyyy;mm;dd;date;uvief;uvdef;uvdvf;uvddf;ozone
1988;6;4;1988-06-04;10493.22136;4918.11110;9578.12329;3030.22137;2591.92852
1988;6;5;1988-06-05;10637.40022;4982.23628;9729.39310;3102.43749;2561.90374
1988;6;6;1988-06-06;10604.41347;4966.71950;9696.46315;3089.92071;2562.69186
1988;6;7;1988-06-07;10768.68553;5040.32979;9869.59012;3173.43271;2529.88640
1988;6;8;1988-06-08;10494.29416;4916.57230;9585.19875;3042.78617;2571.81694
1988;6;9;1988-06-09;10885.48338;5091.71739;9994.38798;3235.87711;2502.71600
1988;6;10;1988-06-10;10949.30809;5119.73967;10062.10908;3269.79580;2488.09360
1988;6;11;1988-06-11;10551.90678;4941.38127;9648.71308;3077.55100;2549.87640
1988;6;12;1988-06-12;10696.86880;5005.46690;9799.87434;3150.52834;2522.77546
1988;6;13;1988-06-13;10643.40083;4981.71850;9745.29542;3125.87822;2528.11360
1988;6;14;1988-06-14;10721.83374;5016.85741;9827.78514;3166.01980;2513.00000
1988;6;15;1988-06-15;10637.63179;4978.41652;9741.42279;3126.46796;2524.18306
1988;6;16;1988-06-16;10425.37485;4882.21758;9520.32624;3024.33582;2557.98000
1988;6;17;1988-06-17;10404.13594;4873.10812;9499.04319;3015.22636;2560.00000
1988;6;18;1988-06-18;10183.36954;4774.11398;9269.27679;2910.28902;2597.98000
1988;6;19;1988-06-19;10219.69970;4789.38001;9307.66109;2928.45411;2589.96734
1988;6;20;1988-06-20;10474.76224;4904.28561;9573.72895;3051.46331;2544.60240
1988;6;21;1988-06-21;10630.12481;4974.47189;9735.97792;3127.59545;2517.90640
1988;6;22;1988-06-22;10785.83879;5044.36361;9897.79018;3204.43036;2492.85960
1988;6;23;1988-06-23;9898.83740;4645.84791;8973.81411;2777.02562;2647.81226
1988;6;24;1988-06-24;9934.26949;4661.59603;9011.13526;2793.71959;2641.93054
1988;6;25;1988-06-25;10451.59455;4894.75989;9550.29992;3040.78251;2549.24134
1988;6;26;1988-06-26;10270.58966;4812.75111;9361.45277;2952.83053;2582.77546
1988;6;27;1988-06-27;10005.24700;4694.10951;9085.01183;2826.14479;2632.14774
1988;6;28;1988-06-28;10122.75357;4746.83940;9206.61934;2880.82053;2612.82960
1988;6;29;1988-06-29;10328.39437;4839.76340;9420.20068;2977.74187;2578.20986
1988;6;30;1988-06-30;9996.12320;4690.05128;9073.08990;2818.07656;2640.82960
1988;7;1;1988-07-01;9958.47327;4674.09331;9033.39584;2799.22952;2650.75546
1988;7;2;1988-07-02;10184.85028;4775.88142;9268.77019;2904.91936;2611.86640
1988;7;3;1988-07-03;9982.10273;4685.51531;9056.96584;2807.49644;2652.99266
1988;7;4;1988-07-04;10290.26525;4823.64836;9377.03273;2951.58270;2599.99000
1988;7;5;1988-07-05;10625.20527;4974.72065;9724.96744;3111.49990;2546.30346
1988;7;6;1988-07-06;10615.59339;4970.75931;9714.35821;3103.74310;2551.93320
1988;7;7;1988-07-07;10896.50993;5098.14371;10007.26475;3240.07070;2509.79280
1988;7;8;1988-07-08;10553.14692;4944.01533;9646.95855;3068.94232;2571.83226
1988;7;9;1988-07-09;10638.48210;4983.16893;9734.36052;3107.16538;2562.76280
1988;7;10;1988-07-10;10566.20412;4951.04627;9658.01841;3069.93178;2579.90640
1988;7;11;1988-07-11;10813.35612;5062.96453;9915.17041;3186.95098;2543.52880
1988;7;12;1988-07-12;10622.23278;4977.97439;9714.01026;3090.86990;2581.91054
1988;7;13;1988-07-13;10741.83046;5031.80764;9836.74568;3144.73995;2567.65240
1988;7;14;1988-07-14;10576.64316;4958.68458;9663.51159;3061.62423;2602.59357
1988;7;15;1988-07-15;10923.12354;5115.02204;10022.94782;3225.91755;2550.92320
1988;7;16;1988-07-16;10727.57772;5028.16893;9817.45615;3127.06444;2589.91054
1988;7;17;1988-07-17;10674.16523;5005.07762;9760.78231;3097.85687;2606.30346
1988;7;18;1988-07-18;10578.83064;4962.38293;9658.70641;3047.26312;2629.88640
1988;7;19;1988-07-19;10466.01815;4912.47802;9539.82977;2989.31141;2657.80812
1988;7;20;1988-07-20;10609.10019;4977.50771;9686.97330;3053.34110;2639.85640
1988;7;21;1988-07-21;10711.93776;5025.35262;9791.81087;3099.18336;2629.91054
1988;7;22;1988-07-22;10757.73011;5047.25380;9838.49494;3117.07187;2629.93054
1988;7;23;1988-07-23;10757.83185;5047.88354;9836.59402;3112.60067;2638.09360
1988;7;24;1988-07-24;11281.33244;5284.57937;10382.09460;3363.39745;2559.79280
1988;7;25;1988-07-25;11023.93569;5169.90471;10110.70520;3231.72482;2610.07626
1988;7;26;1988-07-26;10942.46126;5133.66351;10023.32171;3187.42947;2632.78546
1988;7;27;1988-07-27;11139.05973;5223.57135;10226.81658;3278.23371;2608.25400
1988;7;28;1988-07-28;10957.58599;5143.19881;10035.30135;3184.96211;2647.98000
1988;7;29;1988-07-29;11299.77874;5298.26678;10390.54559;3346.98328;2599.96000
1988;7;30;1988-07-30;11159.28068;5236.10530;10242.03754;3272.80914;2632.10094
1988;7;31;1988-07-31;11213.61565;5261.26012;10296.48610;3293.91982;2632.66186
1988;8;1;1988-08-01;11284.95689;5294.89527;10368.77054;3323.54231;2629.79280
1988;8;2;1988-08-02;11770.77870;5515.29750;10874.58969;3558.05283;2562.92320
1988;8;3;1988-08-03;11701.59404;5485.18045;10800.45918;3517.92311;2582.71600
1988;8;4;1988-08-04;11505.80150;5397.88645;10592.66929;3415.48137;2622.82960
1988;8;5;1988-08-05;11393.97722;5348.94590;10474.73141;3354.54083;2649.88640
1988;8;6;1988-08-06;11640.71980;5461.74465;10730.52813;3470.43786;2619.88640
1988;8;7;1988-08-07;11961.08766;5607.50480;11063.78239;3624.08441;2580.00000
1988;8;8;1988-08-08;12103.65232;5672.38705;11210.45799;3689.87041;2568.09360
1988;8;9;1988-08-09;12174.64993;5706.17834;11283.60335;3719.86155;2567.47934
1988;8;10;1988-08-10;12000.80361;5629.27023;11099.57514;3625.91866;2602.73546
1988;8;11;1988-08-11;11819.36916;5549.09140;10906.17749;3529.61890;2639.88640
1988;8;12;1988-08-12;12005.91358;5633.94249;11099.71660;3616.46466;2620.90172
1988;8;13;1988-08-13;11626.64581;5464.30594;10700.40469;3422.77398;2689.88640
1988;8;14;1988-08-14;12337.78865;5787.27509;11444.49073;3770.84141;2589.83226
1988;8;15;1988-08-15;12214.84037;5733.29095;11312.70753;3702.86461;2617.81226
1988;8;16;1988-08-16;12001.26374;5638.15229;11086.91901;3589.55821;2659.30814
1988;8;17;1988-08-17;12195.79042;5727.72684;11288.60876;3680.29581;2639.71600
1988;8;18;1988-08-18;12600.53416;5911.65418;11711.33984;3878.16901;2589.79280
1988;8;19;1988-08-19;12951.89805;6071.91632;12078.54864;4051.27607;2550.00000
1988;8;20;1988-08-20;13395.76925;6273.92712;12542.41718;4275.18327;2500.30814
1988;8;21;1988-08-21;13073.73158;6130.28969;12201.54992;4099.77304;2551.91320
1988;8;22;1988-08-22;12786.64688;6002.21320;11897.45787;3945.67921;2600.89906
1988;8;23;1988-08-23;12507.77173;5877.89496;11602.53593;3797.27003;2650.08626
1988;8;24;1988-08-24;12761.37759;5994.06722;11867.30218;3919.60269;2622.71600
1988;8;25;1988-08-25;13127.38162;6161.15576;12250.19261;4100.52349;2580.00000
1988;8;26;1988-08-26;12774.24252;6003.08621;11876.96523;3913.41246;2638.09360
1988;8;27;1988-08-27;12469.55480;5866.31490;11554.42259;3753.64380;2692.04680
1988;8;28;1988-08-28;13036.87483;6125.34115;12149.63699;4034.74834;2618.02000
1988;8;29;1988-08-29;13024.96450;6121.43146;12135.72667;4022.75036;2628.02000
1988;8;30;1988-08-30;13055.18281;6136.45175;12165.16952;4031.84276;2632.67186
1988;8;31;1988-08-31;13617.41982;6392.12572;12755.34239;4315.55354;2563.89108
1988;9;1;1988-09-01;13926.68500;6533.74566;13080.58343;4472.19613;2532.59772
1988;9;2;1988-09-02;12972.91517;6103.99540;12074.59640;3972.18453;2668.18720
1988;9;3;1988-09-03;13151.79428;6186.43862;12260.58176;4057.62307;2650.08360
1988;9;4;1988-09-04;13820.25816;6491.13142;12964.93205;4398.30322;2568.11360
1988;9;5;1988-09-05;13644.55847;6413.27291;12777.39010;4300.45736;2598.09360
1988;9;6;1988-09-06;13528.64212;6361.81973;12654.47641;4234.05364;2619.99000
1988;9;7;1988-09-07;13430.74657;6319.84856;12550.58351;4179.02832;2640.00000
1988;9;8;1988-09-08;13390.08999;6302.44272;12505.98373;4152.78023;2652.78546
1988;9;9;1988-09-09;13601.04519;6399.57807;12727.92627;4255.80463;2630.12360
1988;9;10;1988-09-10;13588.85670;6395.62449;12714.58004;4244.63917;2638.39760
1988;9;11;1988-09-11;13622.00875;6412.50703;12747.85835;4257.59117;2639.19720
1988;9;12;1988-09-12;13963.95640;6569.48586;13108.79600;4430.61680;2600.21454
1988;9;13;1988-09-13;13249.83593;6247.38457;12354.74233;4057.58763;2702.87172
1988;9;14;1988-09-14;13521.48288;6371.29191;12640.42608;4192.38403;2670.00000
1988;9;15;1988-09-15;13542.77215;6382.88608;12661.88309;4199.03765;2672.78546
1988;9;16;1988-09-16;13594.55584;6408.23511;12717.51170;4222.43083;2669.99734
1988;9;17;1988-09-17;13629.48549;6425.67153;12753.55495;4235.98085;2669.88640
1988;9;18;1988-09-18;13689.72098;6454.07636;12817.57324;4264.02339;2666.32346
1988;9;19;1988-09-19;13346.94837;6300.52864;12454.87009;4085.64608;2718.18986
1988;9;20;1988-09-20;13221.78580;6244.34610;12323.01566;4018.72753;2739.67654
1988;9;21;1988-09-21;13468.80694;6358.03547;12583.93319;4141.22236;2708.09360
1988;9;22;1988-09-22;13426.80625;6340.97758;12539.87837;4117.24542;2718.02000
1988;9;23;1988-09-23;14023.54105;6613.88104;13172.44543;4422.03528;2639.40228
1988;9;24;1988-09-24;13743.17656;6487.14907;12875.32548;4274.44956;2680.02414
1988;9;25;1988-09-25;13707.39988;6473.17213;12839.48465;4254.46793;2687.90640
1988;9;26;1988-09-26;13946.76221;6583.06284;13092.74605;4375.25504;2658.28400
1988;9;27;1988-09-27;13796.14181;6515.69349;12934.29073;4295.94984;2680.09360
1988;9;28;1988-09-28;13978.07198;6600.18698;13128.11995;4388.39918;2658.15306
1988;9;29;1988-09-29;14065.72737;6641.44314;13221.08349;4431.90935;2647.86226
1988;9;30;1988-09-30;13759.51276;6503.41237;12898.62020;4272.68404;2690.15306
1988;10;1;1988-10-01;13934.71986;6584.56538;13084.83730;4361.80024;2668.34494
1988;10;2;1988-10-02;13937.88516;6587.13197;13090.03674;4362.40629;2668.28400
1988;10;3;1988-10-03;13782.06161;6517.66105;12926.33679;4281.05632;2690.04212
1988;10;4;1988-10-04;13857.50716;6553.93797;13008.62726;4320.23495;2680.30814
1988;10;5;1988-10-05;13714.30516;6489.75677;12857.68394;4245.31509;2700.00000
1988;10;6;1988-10-06;13341.98465;6321.50557;12465.41288;4056.11069;2752.76600
1988;10;7;1988-10-07;13580.86004;6431.55894;12720.20201;4177.03898;2718.09360
1988;10;8;1988-10-08;13639.25081;6458.88999;12783.53865;4207.21229;2709.30814
1988;10;9;1988-10-09;13893.63681;6576.00014;13055.08771;4338.48549;2673.98734
1988;10;10;1988-10-10;13654.64277;6468.06656;12803.93326;4215.54394;2706.20720
1988;10;11;1988-10-11;13834.73832;6551.55988;12997.18656;4309.09938;2680.05414
1988;10;12;1988-10-12;14064.71160;6657.56285;13244.10569;4429.09234;2648.07414
1988;10;13;1988-10-13;14038.77534;6647.58339;13218.28037;4416.23649;2650.00000
1988;10;14;1988-10-14;14023.67082;6641.16047;13205.06492;4410.51074;2650.17040
1988;10;15;1988-10-15;14227.49193;6735.84207;13424.01228;4517.60877;2621.88640
1988;10;16;1988-10-16;13861.61049;6569.54776;13038.08138;4329.06046;2667.98000
1988;10;17;1988-10-17;13709.05667;6501.77585;12878.46811;4251.33004;2686.20720
1988;10;18;1988-10-18;13735.58551;6514.05703;12908.25829;4266.66801;2679.88640
1988;10;19;1988-10-19;13626.41680;6465.84966;12795.24732;4211.65987;2692.57826
1988;10;20;1988-10-20;13548.09139;6431.26481;12714.66056;4173.90930;2700.03946
1988;10;21;1988-10-21;13542.40820;6429.53916;12711.86112;4173.06739;2698.28400
1988;10;22;1988-10-22;13704.92152;6505.06862;12886.69726;4257.91968;2672.76546
1988;10;23;1988-10-23;14091.99431;6682.38003;13301.49137;4460.90294;2618.28400
1988;10;24;1988-10-24;14027.48729;6654.08812;13236.10529;4429.67517;2623.04680
1988;10;25;1988-10-25;13571.43804;6446.91075;12754.21378;4196.69437;2679.83226
1988;10;26;1988-10-26;13467.04366;6400.18750;12645.86354;4145.11621;2690.69186
1988;10;27;1988-10-27;13641.12753;6480.77491;12833.95741;4237.60736;2662.82694
1988;10;28;1988-10-28;13585.11385;6455.45554;12777.72654;4211.07079;2666.20720
1988;10;29;1988-10-29;13523.60714;6428.55311;12715.41171;4182.41173;2669.96054
1988;10;30;1988-10-30;13864.99768;6585.88772;13081.63184;4361.57594;2619.45908
1988;10;31;1988-10-31;14311.88085;6791.27384;13561.52502;4600.01088;2558.28400
1988;11;1;1988-11-01;14119.34150;6703.63350;13359.88207;4501.26695;2578.39494
1988;11;2;1988-11-02;13761.14942;6540.52348;12981.85507;4317.26521;2619.27134
1988;11;3;1988-11-03;13532.81451;6436.86868;12741.50750;4202.59243;2645.41026
1988;11;4;1988-11-04;13538.99111;6440.42592;12751.73090;4209.15233;2639.28868
1988;11;5;1988-11-05;13100.11273;6240.44966;12287.86986;3989.19075;2696.20720
1988;11;6;1988-11-06;13232.18837;6301.86947;12431.09325;4058.79713;2672.02266
1988;11;7;1988-11-07;13277.89455;6323.31850;12483.70583;4086.14990;2660.26134
1988;11;8;1988-11-08;13389.99043;6375.80831;12606.80702;4146.74065;2639.10094
1988;11;9;1988-11-09;13419.90029;6389.39391;12640.76836;4165.22000;2630.20720
1988;11;10;1988-11-10;13559.94122;6454.93438;12794.67569;4241.72514;2606.25986
1988;11;11;1988-11-11;13359.88246;6364.31847;12584.68373;4142.17604;2628.18774
1988;11;12;1988-11-12;13538.18123;6446.47418;12778.02665;4237.46886;2598.19040
1988;11;13;1988-11-13;13578.91193;6465.35293;12823.86829;4262.30815;2588.11626
1988;11;14;1988-11-14;13704.27623;6523.64102;12961.12633;4331.43584;2566.32346
1988;11;15;1988-11-15;13588.14950;6471.04660;12841.00960;4274.89556;2576.20986
1988;11;16;1988-11-16;13392.53886;6382.28234;12637.21856;4178.95356;2595.56534
1988;11;17;1988-11-17;13510.28847;6436.16082;12766.07177;4244.77789;2573.47440
1988;11;18;1988-11-18;13507.56664;6435.21736;12767.41206;4248.79295;2568.14626
1988;11;19;1988-11-19;13688.54203;6518.75553;12964.28119;4349.07244;2538.39760
1988;11;20;1988-11-20;13412.70113;6392.28226;12674.34200;4210.49823;2568.34346
1988;11;21;1988-11-21;12984.38600;6196.57923;12221.11516;3994.78520;2620.41760
1988;11;22;1988-11-22;13456.04808;6413.30034;12728.82935;4243.45748;2549.99586
1988;11;23;1988-11-23;14023.51930;6673.99888;13338.40270;4547.24548;2472.87906
1988;11;24;1988-11-24;13947.76225;6639.74161;13262.25071;4512.53647;2476.35346
1988;11;25;1988-11-25;13644.60336;6501.57564;12942.20276;4357.38581;2508.28400
1988;11;26;1988-11-26;13390.37452;6384.49903;12674.03806;4229.11998;2536.03946
1988;11;27;1988-11-27;13388.96234;6384.61105;12675.71213;4232.40655;2530.83546
1988;11;28;1988-11-28;12800.94136;6115.15002;12052.27207;3933.64003;2605.36080
1988;11;29;1988-11-29;12959.17315;6187.38393;12223.56066;4018.62791;2578.34080
1988;11;30;1988-11-30;13083.67897;6245.17024;12359.85459;4087.20234;2555.56800
1988;12;1;1988-12-01;12886.93657;6154.65970;12153.23845;3989.80540;2578.16774
1988;12;2;1988-12-02;12755.39335;6094.39309;12015.78618;3926.43051;2591.07680
1988;12;3;1988-12-03;12681.41694;6060.87914;11939.66202;3892.71467;2597.33080
1988;12;4;1988-12-04;12608.95645;6027.75851;11865.07793;3859.42896;2603.47174
1988;12;5;1988-12-05;13216.39281;6307.63413;12516.91189;4176.53444;2514.79014
1988;12;6;1988-12-06;12954.18636;6186.81432;12239.28636;4043.29289;2546.37760
1988;12;7;1988-12-07;12627.37298;6036.35849;11892.46298;3878.72877;2588.28400
1988;12;8;1988-12-08;12529.09932;5991.21400;11789.29292;3831.54280;2598.16774
1988;12;9;1988-12-09;12803.19779;6117.70777;12084.40139;3974.89148;2556.09360
1988;12;10;1988-12-10;12707.00964;6073.61502;11984.10964;3928.64099;2566.20720
1988;12;11;1988-12-11;12813.56202;6122.43227;12099.54108;3986.23370;2548.29932
1988;12;12;1988-12-12;13235.59447;6316.39669;12552.68713;4207.30438;2488.28400
1988;12;13;1988-12-13;13068.19215;6240.15846;12375.19386;4122.87427;2508.30346
1988;12;14;1988-12-14;12958.36751;6189.22274;12260.36189;4067.88441;2520.17040
1988;12;15;1988-12-15;12333.28932;5902.20806;11593.17541;3749.66316;2606.17508
1988;12;16;1988-12-16;12750.21177;6094.15620;12039.03575;3961.79521;2546.35346
1988;12;17;1988-12-17;13192.69456;6297.42467;12511.68894;4192.11782;2486.28400
1988;12;18;1988-12-18;13088.80318;6250.41085;12400.86170;4136.42417;2499.19454
1988;12;19;1988-12-19;12794.19040;6114.69200;12085.22892;3982.73946;2539.29134
1988;12;20;1988-12-20;13213.49595;6307.47677;12532.58063;4200.46946;2483.54800
1988;12;21;1988-12-21;12761.95514;6100.24110;12048.86474;3964.31941;2544.79520
1988;12;22;1988-12-22;12210.36092;5846.38453;11459.48241;3682.72152;2626.21306
1988;12;23;1988-12-23;12684.62929;6064.61700;11964.85905;3922.00813;2558.39760
1988;12;24;1988-12-24;12586.64897;6020.59610;11859.73099;3870.14700;2573.59214
1988;12;25;1988-12-25;12569.71218;6012.07590;11839.99875;3859.77455;2577.38228
1988;12;26;1988-12-26;12720.56333;6081.44468;11999.96084;3934.40935;2558.05946
1988;12;27;1988-12-27;12807.25306;6121.82794;12090.73152;3976.92238;2548.14626
1988;12;28;1988-12-28;12894.52565;6161.58858;12182.85838;4019.63355;2538.39292
1988;12;29;1988-12-29;12755.55453;6098.52782;12032.92672;3945.77468;2559.45908
1988;12;30;1988-12-30;12667.92899;6057.39619;11936.35001;3897.63508;2574.67160
1988;12;31;1988-12-31;13016.48021;6218.01906;12307.05163;4074.55811;2529.36080
1989;1;1;1989-01-01;12891.41678;6160.11536;12171.87726;4006.65441;2549.52588
1989;1;2;1989-01-02;13033.55450;6225.76442;12320.97020;4076.39644;2533.77786
1989;1;3;1989-01-03;13191.82715;6298.40074;12487.34379;4155.18519;2516.72840
1989;1;4;1989-01-04;12860.63653;6145.73097;12130.43451;3980.69582;2565.31080
1989;1;5;1989-01-05;12780.43923;6109.45118;12043.25253;3935.82714;2580.92320
1989;1;6;1989-01-06;12897.45319;6162.65431;12165.13024;3991.90400;2568.39494
1989;1;7;1989-01-07;12734.94794;6088.51028;11988.44927;3904.79614;2595.89146
1989;1;8;1989-01-08;12794.65117;6115.11098;12049.74730;3930.93218;2592.65240
1989;1;9;1989-01-09;12822.41947;6128.21999;12075.13268;3940.86016;2593.73574
1989;1;10;1989-01-10;12814.05935;6123.53594;12063.02390;3932.28237;2599.32134
1989;1;11;1989-01-11;12755.06553;6096.64029;11997.72194;3898.38608;2613.68160
1989;1;12;1989-01-12;13191.24698;6296.72835;12459.11527;4116.67337;2558.51386
1989;1;13;1989-01-13;12856.76019;6143.41976;12098.65529;3940.55666;2609.60534
1989;1;14;1989-01-14;12980.34101;6199.87131;12226.15718;3998.02024;2598.81466
1989;1;15;1989-01-15;12888.58622;6157.33352;12124.76468;3945.89887;2617.33080
1989;1;16;1989-01-16;12592.46454;6020.82213;11805.50526;3793.24241;2665.51800
1989;1;17;1989-01-17;12482.82933;5970.04527;11685.89419;3734.55180;2687.47440
1989;1;18;1989-01-18;13015.53290;6214.83658;12250.60574;3999.30695;2615.45440
1989;1;19;1989-01-19;13221.93801;6308.45261;12467.23070;4100.14549;2592.86226
1989;1;20;1989-01-20;12972.46470;6194.22494;12197.59434;3968.80688;2633.28400
1989;1;21;1989-01-21;12925.42509;6171.80874;12143.50324;3940.33919;2645.45440
1989;1;22;1989-01-22;12883.34599;6152.66824;12095.38734;3915.25816;2657.43440
1989;1;23;1989-01-23;13389.67319;6384.35759;12631.84760;4168.99227;2593.14360
1989;1;24;1989-01-24;13265.00291;6326.19992;12494.98278;4099.68953;2615.59214
1989;1;25;1989-01-25;13100.25977;6250.18060;12314.48363;4010.87007;2644.29868
1989;1;26;1989-01-26;13424.20260;6399.06948;12657.30139;4172.77426;2606.16306
1989;1;27;1989-01-27;13311.47108;6346.35779;12532.55720;4109.91014;2627.43440
1989;1;28;1989-01-28;13295.70812;6338.90010;12512.63916;4097.50191;2635.59214
1989;1;29;1989-01-29;13814.98803;6575.45586;13061.44441;4360.38379;2572.69186
1989;1;30;1989-01-30;13754.31025;6547.79577;12992.35489;4323.42088;2586.47120
1989;1;31;1989-01-31;13937.17237;6630.63222;13184.25647;4414.35359;2568.28400
1989;2;1;1989-02-01;14346.75470;6817.65500;13615.69371;4625.06619;2523.68308
1989;2;2;1989-02-02;14274.71721;6784.41804;13535.83662;4582.17269;2538.18986
1989;2;3;1989-02-03;13709.03119;6524.55663;12928.23155;4281.34074;2616.20720
1989;2;4;1989-02-04;14208.37973;6751.94678;13456.31141;4537.42072;2557.59480
1989;2;5;1989-02-05;14028.50768;6669.29754;13260.55561;4438.09228;2586.20986
1989;2;6;1989-02-06;13975.96161;6644.53450;13201.04900;4406.31456;2598.19040
1989;2;7;1989-02-07;13552.24482;6450.12829;12745.32221;4182.91367;2660.35814
1989;2;8;1989-02-08;13411.42492;6384.34769;12590.44552;4106.08158;2685.56800
1989;2;9;1989-02-09;14049.53601;6676.34409;13266.57660;4431.09330;2605.47854
1989;2;10;1989-02-10;13957.25731;6632.47108;13164.01656;4377.94161;2622.98974
1989;2;11;1989-02-11;14397.50393;6832.91059;13628.63343;4603.69989;2572.24454
1989;2;12;1989-02-12;14137.50751;6713.85090;13348.39834;4463.61340;2609.51800
1989;2;13;1989-02-13;14086.62863;6689.97326;13290.44000;4432.71842;2621.77520
1989;2;14;1989-02-14;13658.93136;6493.15302;12830.80219;4207.95296;2683.72106
1989;2;15;1989-02-15;13787.74417;6550.89270;12964.93580;4270.81687;2670.97320
1989;2;16;1989-02-16;14556.02292;6901.25427;13777.92789;4667.78552;2576.63746
1989;2;17;1989-02-17;14928.67332;7070.39907;14171.68041;4862.18487;2536.04212
1989;2;18;1989-02-18;15010.05430;7106.54542;14254.95045;4903.21496;2530.09626
1989;2;19;1989-02-19;14492.41432;6869.70203;13700.24834;4624.31211;2596.37760
