localidade = Maracanau,", latitude = -3.875",", longitude = -38.625"
data,ief,dvc,dec,ddc
1961-06-09,8.556001,7.5550003,4.026,2.171
1961-06-10,8.577001,7.5790005,4.0350003,2.1820002
1961-06-11,8.768001,7.7770004,4.1200004,2.2670002
1961-06-12,8.556001,7.5580006,4.025,2.176
1961-06-13,8.478001,7.4790006,3.9900002,2.144
1961-06-14,8.571,7.576,4.031,2.1850002
1961-06-15,8.681001,7.6900005,4.0800004,2.2340002
1961-06-16,8.269,7.2640004,3.8950002,2.058
1961-06-17,8.088,7.0780005,3.8140001,1.9820001
1961-06-18,8.206,7.2000003,3.8660002,2.033
1961-06-19,7.9820004,6.9700003,3.7660003,1.94
1961-06-20,7.9370003,6.9240003,3.7460003,1.922
1961-06-21,8.141001,7.135,3.8370001,2.0070002
1961-06-22,8.349,7.3510003,3.9300003,2.0960002
1961-06-23,8.445001,7.4500003,3.9730003,2.138
1961-06-24,8.419001,7.4230003,3.9610002,2.1260002
1961-06-25,8.698,7.7120004,4.0870004,2.2480001
1961-06-26,8.516001,7.5230002,4.005,2.1680002
1961-06-27,8.751,7.767,4.111,2.2700002
1961-06-28,8.473001,7.4790006,3.9860003,2.1490002
1961-06-29,8.757,7.7720003,4.1140003,2.2710001
1961-06-30,8.597,7.6060004,4.0420003,2.2010002
1961-07-01,8.847,7.8650002,4.155,2.3100002
1961-07-02,8.745001,7.7590003,4.109,2.2640002
1961-07-03,9.063001,8.087001,4.2520003,2.403
1961-07-04,9.137,8.1640005,4.2860003,2.4350002
1961-07-05,8.986,8.007,4.2180004,2.3660002
1961-07-06,8.644,7.6520004,4.066,2.214
1961-07-07,8.751,7.7620006,4.1140003,2.259
1961-07-08,8.952001,7.9680004,4.204,2.345
1961-07-09,8.504001,7.504,4.004,2.148
1961-07-10,8.839001,7.8490005,4.155,2.2910001
1961-07-11,9.219001,8.242001,4.326,2.4580002
1961-07-12,9.103001,8.121,4.275,2.404
1961-07-13,8.862,7.8690004,4.1670003,2.2940001
1961-07-14,8.701,7.702,4.096,2.2220001
1961-07-15,8.967,7.9760003,4.216,2.3360002
1961-07-16,8.863001,7.8670006,4.17,2.2870002
1961-07-17,8.918,7.9220004,4.196,2.3070002
1961-07-18,8.902,7.9030004,4.19,2.2970002
1961-07-19,9.624001,8.651,4.5150003,2.617
1961-07-20,9.558001,8.580001,4.486,2.582
1961-07-21,9.592,8.614,4.5020003,2.594
1961-07-22,9.622001,8.643001,4.517,2.6030002
1961-07-23,9.556001,8.573,4.4880004,2.569
1961-07-24,9.974001,9.004001,4.677,2.756
1961-07-25,10.091001,9.124001,4.73,2.8060002
1961-07-26,9.996,9.023001,4.689,2.7570002
1961-07-27,10.076,9.104,4.7260003,2.7900002
1961-07-28,9.725,8.737,4.57,2.624
1961-07-29,9.973001,8.993,4.682,2.732
1961-07-30,10.016001,9.036,4.703,2.7470002
1961-07-31,10.5460005,9.585,4.9430003,2.9900002
1961-08-01,10.52,9.556001,4.932,2.973
1961-08-02,10.661,9.701,4.997,3.0340002
1961-08-03,10.567,9.601001,4.9560003,2.9840002
1961-08-04,10.557,9.588,4.953,2.9740002
1961-08-05,10.619,9.651,4.9830003,2.9970002
1961-08-06,10.716001,9.75,5.0280004,3.038
1961-08-07,11.066001,10.112,5.1870003,3.1990001
1961-08-08,10.876,9.912001,5.103,3.1020002
1961-08-09,10.745001,9.773001,5.045,3.0340002
1961-08-10,10.696,9.72,5.025,3.005
1961-08-11,10.621,9.64,4.993,2.9650002
1961-08-12,10.211,9.209001,4.8100004,2.769
1961-08-13,10.512,9.522,4.947,2.903
1961-08-14,10.911,9.935,5.1280003,3.084
1961-08-15,10.902,9.925,5.1260004,3.0740001
1961-08-16,10.812,9.828,5.0870004,3.0260003
1961-08-17,10.602,9.607,4.9940004,2.923
1961-08-18,10.392,9.385,4.901,2.821
1961-08-19,10.865001,9.878,5.116,3.035
1961-08-20,10.859,9.870001,5.1150002,3.0270002
1961-08-21,10.433001,9.422001,4.925,2.825
1961-08-22,10.331,9.314,4.88,2.7730002
1961-08-23,10.3,9.279,4.868,2.7540002
1961-08-24,10.471001,9.456,4.947,2.8270001
1961-08-25,10.728001,9.724001,5.064,2.94
1961-08-26,11.195001,10.211,5.2770004,3.153
1961-08-27,11.1640005,10.177,5.2650003,3.1330001
1961-08-28,11.290001,10.308001,5.3240004,3.1880002
1961-08-29,11.558001,10.587001,5.446,3.3100002
1961-08-30,11.715,10.751,5.519,3.381
1961-08-31,11.687,10.721001,5.5090003,3.3630002
1961-09-01,11.897,10.940001,5.6050005,3.459
1961-09-02,12.178,11.234,5.734,3.591
1961-09-03,12.509001,11.581,5.886,3.7500002
1961-09-04,12.216001,11.272,5.755,3.6000001
1961-09-05,12.204,11.258,5.7510004,3.5890002
1961-09-06,11.747001,10.778001,5.5470004,3.3630002
1961-09-07,12.077001,11.124001,5.6980004,3.5180001
1961-09-08,12.200001,11.253,5.755,3.5730002
1961-09-09,11.927001,10.965,5.6340003,3.4370003
1961-09-10,11.491,10.5060005,5.438,3.2250001
1961-09-11,11.428,10.439,5.4110003,3.1920002
1961-09-12,11.675,10.698001,5.525,3.305
1961-09-13,11.614,10.635,5.499,3.272
1961-09-14,12.070001,11.114,5.708,3.4870002
1961-09-15,11.853001,10.886001,5.611,3.3790002
1961-09-16,12.026001,11.067,5.6910005,3.4580002
1961-09-17,11.854,10.886001,5.6150002,3.3720002
1961-09-18,12.008,11.048,5.6870003,3.443
1961-09-19,11.825001,10.8550005,5.6050005,3.3520002
1961-09-20,11.827001,10.858001,5.6080003,3.3500001
1961-09-21,11.990001,11.029,5.6840005,3.4240003
1961-09-22,12.147,11.195001,5.7570004,3.4970002
1961-09-23,12.514001,11.583,5.926,3.6720002
1961-09-24,11.948001,10.986,5.67,3.3960001
1961-09-25,12.110001,11.157001,5.7460003,3.4710002
1961-09-26,11.873,10.907001,5.6390004,3.3560002
1961-09-27,11.626,10.648001,5.5290003,3.2370002
1961-09-28,11.431001,10.442,5.4420004,3.144
1961-09-29,11.608001,10.629001,5.524,3.2250001
1961-09-30,11.77,10.802,5.5990005,3.3000002
1961-10-01,11.802001,10.836,5.6150002,3.3130002
1961-10-02,11.969001,11.015,5.6930003,3.3910003
1961-10-03,11.798,10.834001,5.617,3.308
1961-10-04,11.473001,10.492001,5.4700003,3.1550002
1961-10-05,11.570001,10.596001,5.5160003,3.2
1961-10-06,11.777,10.817,5.6120005,3.2960002
1961-10-07,11.7960005,10.838,5.622,3.3040001
1961-10-08,11.848001,10.895,5.6470003,3.328
1961-10-09,11.668,10.706,5.5670004,3.2430003
1961-10-10,11.754001,10.799001,5.6070004,3.2830002
1961-10-11,12.193001,11.267,5.8100004,3.492
1961-10-12,12.519001,11.614,5.9600005,3.65
1961-10-13,12.191001,11.268001,5.8110003,3.4910002
1961-10-14,12.637001,11.744,6.017,3.7080002
1961-10-15,12.38,11.474001,5.9010005,3.5830002
1961-10-16,13.143001,12.287001,6.2510004,3.9610002
1961-10-17,12.880001,12.011001,6.1320004,3.8320003
1961-10-18,12.55,11.6640005,5.9830003,3.6710002
1961-10-19,12.1640005,11.257001,5.807,3.4850001
1961-10-20,11.870001,10.948001,5.6740003,3.3470001
1961-10-21,12.114,11.210001,5.787,3.4650002
1961-10-22,12.575001,11.703001,5.999,3.6910002
1961-10-23,12.158001,11.264001,5.8100004,3.4910002
1961-10-24,12.453001,11.581,5.946,3.6360002
1961-10-25,12.558001,11.696,5.9950004,3.69
1961-10-26,11.977,11.082001,5.7300005,3.4110003
1961-10-27,11.821,10.919001,5.6600003,3.3390002
1961-10-28,12.172001,11.2960005,5.821,3.5100002
1961-10-29,11.6310005,10.724001,5.5750003,3.255
1961-10-30,11.526001,10.616,5.5280004,3.2080002
1961-10-31,11.365001,10.449,5.4550004,3.1360002
1961-11-01,11.09,10.160001,5.3290005,3.0110002
1961-11-02,11.389001,10.482,5.4680004,3.153
1961-11-03,11.603001,10.713,5.5670004,3.256
1961-11-04,11.804001,10.931001,5.6600003,3.3550003
1961-11-05,11.979001,11.121,5.741,3.4420002
1961-11-06,11.913,11.055,5.7120004,3.4140003
1961-11-07,11.726001,10.860001,5.6270003,3.3270001
1961-11-08,11.968,11.121,5.7390003,3.4470003
1961-11-09,12.47,11.661,5.971,3.696
1961-11-10,12.359,11.547001,5.9210005,3.6450002
1961-11-11,11.826,10.982,5.676,3.3890002
1961-11-12,12.172001,11.3550005,5.8360004,3.5600002
1961-11-13,12.079,11.26,5.795,3.519
1961-11-14,11.965,11.142,5.7430005,3.4670002
1961-11-15,11.964001,11.145,5.7430005,3.4700003
1961-11-16,12.067,11.257001,5.7910004,3.522
1961-11-17,11.906,11.089001,5.7180004,3.4470003
1961-11-18,11.378,10.528001,5.4760003,3.196
1961-11-19,11.538,10.701,5.55,3.2740002
1961-11-20,11.389001,10.545,5.4820004,3.206
1961-11-21,11.097,10.236,5.348,3.071
1961-11-22,11.478001,10.646001,5.525,3.2530003
1961-11-23,10.853001,9.9800005,5.2370005,2.9620001
1961-11-24,10.864,9.994,5.243,2.9680002
1961-11-25,11.97,11.179001,5.754,3.496
1961-11-26,11.959001,11.17,5.749,3.4930003
1961-11-27,11.893001,11.101001,5.7190003,3.463
1961-11-28,12.169001,11.399,5.847,3.6000001
1961-11-29,12.067,11.292001,5.801,3.5520003
1961-11-30,12.044001,11.27,5.7910004,3.542
1961-12-01,12.136001,11.370001,5.834,3.5890002
1961-12-02,12.009001,11.236,5.7760005,3.528
1961-12-03,11.581,10.780001,5.5790005,3.3220003
1961-12-04,11.026001,10.188001,5.3230004,3.0600002
1961-12-05,11.575001,10.776001,5.577,3.321
1961-12-06,11.994,11.226001,5.7710004,3.5260003
1961-12-07,12.227,11.477,5.879,3.6420002
1961-12-08,11.710001,10.925,5.6410003,3.3890002
1961-12-09,11.859,11.085001,5.71,3.463
1961-12-10,12.207001,11.459001,5.8710003,3.6350002
1961-12-11,11.845,11.0720005,5.7040005,3.4570003
1961-12-12,11.936001,11.17,5.747,3.502
1961-12-13,11.787001,11.011001,5.6780005,3.4290001
1961-12-14,12.114,11.361001,5.8290005,3.5900002
1961-12-15,11.871,11.102,5.7180004,3.4700003
1961-12-16,12.176001,11.429001,5.859,3.6210003
1961-12-17,11.589001,10.801001,5.5880003,3.3350003
1961-12-18,11.525001,10.733001,5.558,3.3040001
1961-12-19,12.13,11.382001,5.8380003,3.6000001
1961-12-20,12.135,11.387,5.84,3.6030002
1961-12-21,12.122001,11.373,5.834,3.5960002
1961-12-22,11.969001,11.209001,5.7630005,3.5200002
1961-12-23,11.574,10.786,5.5810003,3.328
1961-12-24,11.39,10.588,5.4960003,3.239
1961-12-25,11.791,11.017,5.681,3.4320002
1961-12-26,11.993001,11.233001,5.775,3.5300002
1961-12-27,12.1310005,11.3810005,5.8380003,3.5970001
1961-12-28,12.030001,11.271001,5.7920003,3.5460002
1961-12-29,12.116,11.362,5.8310003,3.5870001
1961-12-30,12.405001,11.670001,5.964,3.7300003
1961-12-31,11.943001,11.174001,5.7510004,3.499
1962-01-01,11.895,11.121,5.729,3.4740002
1962-01-02,11.641001,10.848001,5.611,3.3490002
1962-01-03,11.868001,11.089001,5.716,3.4580002
1962-01-04,11.432,10.620001,5.5140004,3.2450001
1962-01-05,12.126,11.361001,5.834,3.5790002
1962-01-06,12.543,11.806001,6.0260005,3.7840002
1962-01-07,12.559001,11.820001,6.0340004,3.7900002
1962-01-08,12.212001,11.446,5.873,3.614
1962-01-09,12.561001,11.818001,6.0340004,3.785
1962-01-10,12.375001,11.615001,5.9470005,3.6890001
1962-01-11,12.729001,11.991,6.11,3.8630002
1962-01-12,13.031001,12.311001,6.249,4.013
1962-01-13,12.129001,11.342001,5.833,3.558
1962-01-14,12.612,11.857,6.0550003,3.7940001
1962-01-15,12.692,11.938001,6.091,3.8300002
1962-01-16,12.623,11.861001,6.0590005,3.7910001
1962-01-17,12.114,11.312,5.8240004,3.5340002
1962-01-18,12.455001,11.672001,5.9810004,3.6970003
1962-01-19,12.830001,12.069,6.1530004,3.8790002
1962-01-20,13.261001,12.525001,6.3510003,4.092
1962-01-21,13.683001,12.973001,6.545,4.3040004
1962-01-22,13.833,13.128,6.6130004,4.3760004
1962-01-23,13.475,12.739,6.4480004,4.184
1962-01-24,13.912001,13.202001,6.649,4.405
1962-01-25,13.938001,13.225,6.6600003,4.412
1962-01-26,13.944,13.226001,6.662,4.4090004
1962-01-27,13.783001,13.048,6.5870004,4.3190002
1962-01-28,14.568001,13.883,6.9470005,4.7260003
1962-01-29,13.874001,13.135,6.6270003,4.353
1962-01-30,13.692,12.935,6.543,4.2530003
1962-01-31,13.319,12.531,6.3710003,4.057
1962-02-01,13.231001,12.431001,6.3290005,4.006
1962-02-02,13.088,12.274,6.2630005,3.9290001
1962-02-03,13.400001,12.601001,6.405,4.0800004
1962-02-04,13.250001,12.435,6.3360004,3.999
1962-02-05,12.633,11.772,6.051,3.6880002
1962-02-06,13.451,12.64,6.426,4.089
1962-02-07,13.622001,12.817,6.504,4.17
1962-02-08,14.034,13.251,6.6920004,4.375
1962-02-09,14.090001,13.305,6.7170005,4.3980002
1962-02-10,14.666,13.915001,6.9800005,4.6930003
1962-02-11,14.156001,13.365001,6.7450004,4.421
1962-02-12,14.371,13.588,6.8420005,4.526
1962-02-13,14.814001,14.055,7.044,4.7530003
1962-02-14,14.462001,13.675,6.8820004,4.563
1962-02-15,14.679001,13.901001,6.9800005,4.671
1962-02-16,14.936001,14.173,7.096,4.807
1962-02-17,15.626,14.906001,7.4100003,5.1780005
1962-02-18,15.304001,14.561001,7.261,5.004
1962-02-19,15.342001,14.599001,7.2770004,5.025
1962-02-20,15.682001,14.959001,7.4300003,5.21
1962-02-21,15.343,14.596001,7.2730002,5.0270004
1962-02-22,15.176001,14.416,7.195,4.938
1962-02-23,15.916,15.202001,7.531,5.341
1962-02-24,15.369,14.617001,7.2790003,5.044
1962-02-25,15.137001,14.368001,7.1710005,4.921
1962-02-26,15.359001,14.603001,7.2700005,5.0420003
1962-02-27,15.329,14.570001,7.255,5.0280004
1962-02-28,14.408001,13.589001,6.833,4.5420003
1962-03-01,14.073001,13.233001,6.6770005,4.374
1962-03-02,14.949,14.163001,7.0750003,4.835
1962-03-03,15.282001,14.516001,7.2250004,5.017
1962-03-04,15.519001,14.768001,7.3310003,5.1480002
1962-03-05,15.175001,14.401001,7.1720004,4.965
1962-03-06,14.527,13.710001,6.8740005,4.623
1962-03-07,14.794001,13.994,6.9940004,4.768
1962-03-08,14.203001,13.365001,6.722,4.4610004
1962-03-09,14.780001,13.977,6.9830003,4.768
1962-03-10,13.517,12.637001,6.406,4.117
1962-03-11,13.583,12.706,6.4340005,4.1540003
1962-03-12,13.602,12.727,6.4410005,4.168
1962-03-13,13.352,12.462001,6.3240004,4.045
1962-03-14,14.001,13.149,6.6180005,4.381
1962-03-15,14.809001,14.0060005,6.9830003,4.8110003
1962-03-16,14.603001,13.784,6.8880005,4.701
1962-03-17,13.997001,13.14,6.61,4.3830004
1962-03-18,14.117001,13.265,6.663,4.446
1962-03-19,13.969001,13.106001,6.5940003,4.3700004
1962-03-20,13.752001,12.874001,6.4940004,4.2590003
1962-03-21,13.957001,13.089001,6.5850005,4.3650002
1962-03-22,14.22,13.364,6.7030005,4.5030003
1962-03-23,13.909,13.034,6.5600004,4.3430004
1962-03-24,14.003,13.1310005,6.6010003,4.393
1962-03-25,13.733001,12.844001,6.4760003,4.256
1962-03-26,13.901001,13.02,6.551,4.3440003
1962-03-27,13.862,12.977,6.531,4.326
1962-03-28,13.977,13.097001,6.5810003,4.388
1962-03-29,13.962001,13.080001,6.5730004,4.3830004
1962-03-30,13.344001,12.426001,6.2900004,4.0680003
1962-03-31,13.491,12.581,6.3550005,4.1460004
1962-04-01,13.223001,12.297001,6.2320004,4.013
1962-04-02,13.409,12.493001,6.314,4.11
1962-04-03,13.735001,12.835001,6.4600005,4.28
1962-04-04,12.827001,11.878,6.0470004,3.8250003
1962-04-05,12.987,12.0460005,6.117,3.9070003
1962-04-06,12.825001,11.875001,6.0420003,3.8300002
1962-04-07,13.415001,12.495001,6.307,4.131
1962-04-08,13.466001,12.549001,6.328,4.1610003
1962-04-09,13.077001,12.139001,6.15,3.9680002
1962-04-10,12.56,11.597,5.9150004,3.7150002
1962-04-11,12.634001,11.674001,5.946,3.755
1962-04-12,12.703001,11.747001,5.9750004,3.7930002
1962-04-13,12.354001,11.38,5.8160005,3.6260002
1962-04-14,12.042001,11.053,5.6730003,3.4780002
1962-04-15,11.885,10.889001,5.6000004,3.407
1962-04-16,12.206,11.228001,5.7430005,3.5690002
1962-04-17,12.119,11.14,5.702,3.5340002
1962-04-18,12.192,11.219001,5.7330003,3.5770001
1962-04-19,12.182,11.211,5.7260003,3.5800002
1962-04-20,12.208,11.240001,5.736,3.6000001
1962-04-21,12.347,11.3880005,5.7960005,3.676
1962-04-22,12.085001,11.117001,5.676,3.555
1962-04-23,12.474001,11.527,5.8500004,3.755
1962-04-24,12.185,11.226001,5.7170005,3.6190002
1962-04-25,11.584001,10.6,5.445,3.334
1962-04-26,11.701,10.726001,5.4950004,3.3980002
1962-04-27,12.024,11.066001,5.6390004,3.5630002
1962-04-28,11.886001,10.925,5.5750003,3.5030003
1962-04-29,11.314,10.329,5.315,3.2340002
1962-04-30,11.302001,10.319,5.308,3.2350001
1962-05-01,11.407001,10.433001,5.353,3.2930002
1962-05-02,11.347,10.373,5.3250003,3.272
1962-05-03,11.766001,10.814,5.511,3.4830003
1962-05-04,11.852,10.907001,5.5480003,3.5340002
1962-05-05,11.794001,10.849001,5.5200005,3.5130002
1962-05-06,11.469001,10.512,5.372,3.361
1962-05-07,11.401001,10.444,5.339,3.3350003
1962-05-08,11.923,10.993001,5.5730004,3.601
1962-05-09,11.255,10.298,5.2710004,3.279
1962-05-10,11.096001,10.135,5.197,3.21
1962-05-11,10.872001,9.904,5.0950003,3.1090002
1962-05-12,10.606001,9.63,4.9740005,2.9900002
1962-05-13,10.814,9.85,5.0660005,3.095
1962-05-14,11.299001,10.359,5.282,3.338
1962-05-15,11.412001,10.4800005,5.3310003,3.4
1962-05-16,11.623,10.701,5.4240003,3.5110002
1962-05-17,11.26,10.325001,5.26,3.3370001
1962-05-18,10.853001,9.903001,5.076,3.144
1962-05-19,10.846001,9.897,5.072,3.1460001
1962-05-20,10.732,9.782001,5.0200005,3.0960002
1962-05-21,10.463,9.503,4.8970003,2.973
1962-05-22,10.784,9.839001,5.0400004,3.131
1962-05-23,10.807,9.865001,5.0490003,3.147
1962-05-24,10.397,9.441,4.8640003,2.9550002
1962-05-25,10.526001,9.576,4.921,3.0210001
1962-05-26,10.601001,9.656,4.9540005,3.062
1962-05-27,10.825001,9.89,5.0530005,3.1750002
1962-05-28,10.634001,9.694,4.966,3.0860002
1962-05-29,10.445001,9.5,4.881,3.0000002
1962-05-30,10.137,9.181001,4.742,2.857
1962-05-31,10.152,9.198001,4.748,2.868
1962-06-01,10.436001,9.494,4.874,3.0070002
1962-06-02,10.674001,9.743,4.98,3.1260002
1962-06-03,10.6970005,9.769,4.9890003,3.141
1962-06-04,10.469001,9.533,4.887,3.0330002
1962-06-05,10.265,9.3220005,4.794,2.9380002
1962-06-06,10.323001,9.384001,4.82,2.969
1962-06-07,10.319,9.3810005,4.8170004,2.97
1962-06-08,9.990001,9.041,4.669,2.8160002
1962-06-09,9.896001,8.943001,4.6260004,2.7740002
1962-06-10,10.162001,9.221001,4.7450004,2.9020002
1962-06-11,9.8220005,8.869,4.5930004,2.7440002
1962-06-12,9.735001,8.779,4.5530005,2.7050002
1962-06-13,9.599001,8.639,4.492,2.644
1962-06-14,9.866,8.916,4.611,2.769
1962-06-15,10.17,9.233001,4.747,2.9150002
1962-06-16,9.969001,9.025001,4.656,2.821
1962-06-17,9.96,9.016001,4.6520004,2.818
1962-06-18,10.080001,9.142,4.7060003,2.8760002
1962-06-19,10.026,9.087001,4.682,2.851
1962-06-20,9.860001,8.915,4.6070004,2.7740002
1962-06-21,9.812,8.865001,4.5860004,2.752
1962-06-22,9.614,8.661,4.497,2.66
1962-06-23,9.665001,8.713,4.519,2.684
1962-06-24,9.675,8.724,4.524,2.6890001
1962-06-25,9.646001,8.693001,4.511,2.6750002
1962-06-26,9.741,8.792001,4.5540004,2.719
1962-06-27,9.886001,8.943001,4.6190004,2.7870002
1962-06-28,9.844001,8.899,4.6000004,2.7670002
1962-06-29,9.469001,8.51,4.432,2.591
1962-06-30,10.004001,9.064,4.6720004,2.841
1962-07-01,9.813001,8.866,4.5870004,2.749
1962-07-02,9.684,8.732,4.53,2.6880002
1962-07-03,9.979,9.037001,4.662,2.825
1962-07-04,9.758,8.808001,4.564,2.72
1962-07-05,9.621,8.665,4.5030003,2.654
1962-07-06,10.058001,9.117001,4.6990004,2.857
1962-07-07,9.682,8.726001,4.531,2.6790001
1962-07-08,9.637,8.678,4.511,2.6560001
1962-07-09,9.801001,8.848001,4.585,2.73
1962-07-10,9.852,8.900001,4.609,2.7510002
1962-07-11,9.849001,8.896001,4.6080003,2.7470002
1962-07-12,9.541,8.575001,4.471,2.6020002
1962-07-13,9.776,8.818001,4.577,2.7080002
1962-07-14,9.901,8.946,4.6340003,2.7630002
1962-07-15,9.986,9.033,4.6730003,2.8000002
1962-07-16,9.579,8.609,4.491,2.607
1962-07-17,9.658,8.690001,4.5280004,2.64
1962-07-18,10.487,9.549001,4.9,3.0260003
1962-07-19,10.116,9.161,4.735,2.845
1962-07-20,10.094001,9.137,4.7260003,2.8300002
1962-07-21,10.72,9.786,5.0080004,3.1250002
1962-07-22,10.811001,9.879001,5.05,3.164
1962-07-23,10.739,9.803,5.019,3.1250002
1962-07-24,10.649,9.706,4.979,3.0760002
1962-07-25,10.860001,9.924001,5.0750003,3.173
1962-07-26,10.903001,9.968,5.096,3.1890001
1962-07-27,11.201,10.276,5.2310004,3.3290002
1962-07-28,11.287001,10.363001,5.2710004,3.3660002
1962-07-29,10.987,10.049001,5.137,3.213
1962-07-30,11.083,10.147,5.182,3.255
1962-07-31,11.192,10.259001,5.2330003,3.302
1962-08-01,10.688001,9.731001,5.0070004,3.0530002
1962-08-02,11.146001,10.206,5.215,3.2680001
1962-08-03,10.668,9.706,5.0010004,3.032
1962-08-04,10.699,9.736,5.017,3.0410001
1962-08-05,10.457001,9.482,4.9100003,2.9220002
1962-08-06,11.1970005,10.251,5.2440004,3.269
1962-08-07,11.483001,10.548,5.374,3.403
1962-08-08,11.540001,10.606001,5.401,3.4250002
1962-08-09,11.927001,11.007001,5.577,3.611
1962-08-10,11.079,10.119,5.197,3.1880002
1962-08-11,11.405001,10.459001,5.346,3.3400002
1962-08-12,11.9140005,10.988001,5.576,3.5850003
1962-08-13,11.969001,11.044001,5.603,3.6060002
1962-08-14,11.917001,10.988001,5.5810003,3.5730002
1962-08-15,11.649,10.705001,5.4620004,3.4340003
1962-08-16,11.352,10.393001,5.3300004,3.2840002
1962-08-17,11.837001,10.898001,5.55,3.5140002
1962-08-18,11.597,10.645,5.4440002,3.3910003
1962-08-19,12.132001,11.204,5.6870003,3.6490002
1962-08-20,12.386001,11.469001,5.8030005,3.7700002
1962-08-21,12.777,11.877001,5.9810004,3.9620001
1962-08-22,12.6970005,11.791,5.9470005,3.9150002
1962-08-23,12.147,11.214001,5.701,3.6320002
1962-08-24,12.528001,11.611001,5.8750005,3.8160002
1962-08-25,12.626,11.713,5.9210005,3.8600001
1962-08-26,12.848001,11.945001,6.0230002,3.9670002
1962-08-27,12.487,11.565001,5.8620005,3.778
1962-08-28,12.608001,11.690001,5.918,3.8330002
1962-08-29,13.175,12.285001,6.1770005,4.116
1962-08-30,12.833,11.924001,6.024,3.9350002
1962-08-31,12.429001,11.500001,5.8440003,3.726
1962-09-01,12.279,11.34,5.7770004,3.6460001
1962-09-02,12.190001,11.246,5.7390003,3.5970001
1962-09-03,11.995001,11.040001,5.6530004,3.4970002
1962-09-04,12.023001,11.069,5.668,3.5060003
1962-09-05,12.2560005,11.313001,5.775,3.6150002
1962-09-06,12.398001,11.461,5.841,3.68
1962-09-07,12.237,11.292001,5.7700005,3.5960002
1962-09-08,11.833,10.867001,5.589,3.3960001
1962-09-09,12.644001,11.72,5.958,3.788
1962-09-10,12.732,11.812,6.0000005,3.828
